"","time","time_month","time_week","car","renter","score_numeric","score","source"
"36501","2020-01-19",1,3,2926,20665,5,"STRONG_POSITIVE","IOS"
"36502","2020-04-29",4,18,2926,24181,1,"STRONG_NEGATIVE","IOS"
"36503","2020-01-02",1,1,2926,20723,1,"STRONG_NEGATIVE","IOS"
"36504","2020-03-18",3,12,2926,40933,5,"STRONG_POSITIVE","IOS"
"36505","2020-03-24",3,12,2926,14108,5,"STRONG_POSITIVE","ANDROID"
"36506","2020-01-04",1,1,2926,26714,5,"STRONG_POSITIVE","ANDROID"
"36507","2020-02-14",2,7,2927,22123,5,"STRONG_POSITIVE","IOS"
"36508","2020-02-25",2,8,2927,31636,5,"STRONG_POSITIVE","ANDROID"
"36509","2020-03-25",3,13,2927,19949,5,"STRONG_POSITIVE","ANDROID"
"36510","2020-05-27",5,22,2928,48080,3,"NEUTRAL","IOS"
"36511","2020-01-11",1,2,2929,29251,5,"STRONG_POSITIVE","IOS"
"36512","2020-03-04",3,10,2929,23086,5,"STRONG_POSITIVE","IOS"
"36513","2020-03-12",3,11,2929,47457,5,"STRONG_POSITIVE","ANDROID"
"36514","2020-02-05",2,6,2929,48138,5,"STRONG_POSITIVE","IOS"
"36515","2020-03-16",3,11,2929,42528,5,"STRONG_POSITIVE","IOS"
"36516","2020-02-03",2,5,2930,43728,4,"WEAK_POSITIVE","IOS"
"36517","2020-04-24",4,17,2930,17816,5,"STRONG_POSITIVE","ANDROID"
"36518","2020-04-04",4,14,2930,13875,5,"STRONG_POSITIVE","IOS"
"36519","2020-01-31",1,5,2930,22086,4,"WEAK_POSITIVE","IOS"
"36520","2020-01-26",1,4,2930,42214,4,"WEAK_POSITIVE","IOS"
"36521","2020-04-25",4,17,2930,43148,5,"STRONG_POSITIVE","IOS"
"36522","2020-02-09",2,6,2930,26815,1,"STRONG_NEGATIVE","IOS"
"36523","2020-02-05",2,6,2930,13875,5,"STRONG_POSITIVE","IOS"
"36524","2020-04-29",4,18,2930,43148,5,"STRONG_POSITIVE","IOS"
"36525","2020-05-27",5,22,2930,48132,1,"STRONG_NEGATIVE","IOS"
"36526","2020-01-19",1,3,2930,42619,5,"STRONG_POSITIVE","IOS"
"36527","2020-01-26",1,4,2930,13875,5,"STRONG_POSITIVE","IOS"
"36528","2020-01-21",1,3,2930,13453,1,"STRONG_NEGATIVE","ANDROID"
"36529","2020-02-01",2,5,2930,31922,5,"STRONG_POSITIVE","ANDROID"
"36530","2020-02-03",2,5,2930,43780,5,"STRONG_POSITIVE","ANDROID"
"36531","2020-02-03",2,5,2930,15161,2,"WEAK_NEGATIVE","ANDROID"
"36532","2020-01-31",1,5,2930,15783,5,"STRONG_POSITIVE","ANDROID"
"36533","2020-03-12",3,11,2930,15392,4,"WEAK_POSITIVE","IOS"
"36534","2020-03-13",3,11,2930,13875,5,"STRONG_POSITIVE","IOS"
"36535","2020-04-03",4,14,2930,31017,5,"STRONG_POSITIVE","WEB"
"36536","2020-04-07",4,14,2930,21938,5,"STRONG_POSITIVE","IOS"
"36537","2020-01-30",1,5,2930,38397,4,"WEAK_POSITIVE","IOS"
"36538","2020-04-05",4,14,2930,31017,5,"STRONG_POSITIVE","WEB"
"36539","2020-01-23",1,4,2930,19612,2,"WEAK_NEGATIVE","ANDROID"
"36540","2020-03-11",3,11,2930,41333,4,"WEAK_POSITIVE","IOS"
"36541","2020-02-08",2,6,2930,26803,5,"STRONG_POSITIVE","IOS"
"36542","2020-05-26",5,21,2930,33872,5,"STRONG_POSITIVE","IOS"
"36543","2020-01-28",1,4,2930,37308,4,"WEAK_POSITIVE","ANDROID"
"36544","2020-03-10",3,10,2930,40758,5,"STRONG_POSITIVE","IOS"
"36545","2020-05-25",5,21,2930,22353,5,"STRONG_POSITIVE","IOS"
"36546","2020-04-29",4,18,2930,31017,5,"STRONG_POSITIVE","WEB"
"36547","2020-04-01",4,14,2930,26803,5,"STRONG_POSITIVE","IOS"
"36548","2020-02-08",2,6,2930,34349,5,"STRONG_POSITIVE","ANDROID"
"36549","2020-02-04",2,5,2930,27566,5,"STRONG_POSITIVE","IOS"
"36550","2020-01-24",1,4,2930,48013,1,"STRONG_NEGATIVE","IOS"
"36551","2020-04-27",4,17,2930,17816,5,"STRONG_POSITIVE","ANDROID"
"36552","2020-01-26",1,4,2930,48013,2,"WEAK_NEGATIVE","IOS"
"36553","2020-04-18",4,16,2930,43148,4,"WEAK_POSITIVE","IOS"
"36554","2020-01-27",1,4,2930,38744,5,"STRONG_POSITIVE","IOS"
"36555","2020-01-18",1,3,2930,11515,4,"WEAK_POSITIVE","ANDROID"
"36556","2020-01-20",1,3,2930,31953,5,"STRONG_POSITIVE","IOS"
"36557","2020-01-28",1,4,2930,48013,4,"WEAK_POSITIVE","IOS"
"36558","2020-04-11",4,15,2930,31017,5,"STRONG_POSITIVE","IOS"
"36559","2020-01-25",1,4,2930,10678,5,"STRONG_POSITIVE","ANDROID"
"36560","2020-04-04",4,14,2930,31017,5,"STRONG_POSITIVE","WEB"
"36561","2020-01-23",1,4,2930,26803,5,"STRONG_POSITIVE","IOS"
"36562","2020-03-09",3,10,2930,40758,5,"STRONG_POSITIVE","IOS"
"36563","2020-01-31",1,5,2930,25459,4,"WEAK_POSITIVE","IOS"
"36564","2020-01-19",1,3,2930,15783,5,"STRONG_POSITIVE","ANDROID"
"36565","2020-04-23",4,17,2930,31017,5,"STRONG_POSITIVE","WEB"
"36566","2020-03-11",3,11,2930,40758,5,"STRONG_POSITIVE","IOS"
"36567","2020-02-02",2,5,2930,15392,2,"WEAK_NEGATIVE","IOS"
"36568","2020-03-30",3,13,2930,37515,5,"STRONG_POSITIVE","IOS"
"36569","2020-01-29",1,5,2930,37308,2,"WEAK_NEGATIVE","ANDROID"
"36570","2020-04-15",4,16,2931,21938,5,"STRONG_POSITIVE","IOS"
"36571","2020-03-19",3,12,2931,39508,5,"STRONG_POSITIVE","IOS"
"36572","2020-02-10",2,6,2931,18371,3,"NEUTRAL","IOS"
"36573","2020-01-04",1,1,2931,8601,5,"STRONG_POSITIVE","IOS"
"36574","2020-05-16",5,20,2931,33236,5,"STRONG_POSITIVE","ANDROID"
"36575","2020-01-19",1,3,2931,44508,5,"STRONG_POSITIVE","IOS"
"36576","2020-01-20",1,3,2931,33262,1,"STRONG_NEGATIVE","IOS"
"36577","2020-02-09",2,6,2931,18371,3,"NEUTRAL","IOS"
"36578","2020-03-06",3,10,2932,28782,5,"STRONG_POSITIVE","IOS"
"36579","2020-02-20",2,8,2932,25340,2,"WEAK_NEGATIVE","ANDROID"
"36580","2020-03-14",3,11,2933,6913,5,"STRONG_POSITIVE","IOS"
"36581","2020-01-15",1,3,2934,29501,4,"WEAK_POSITIVE","ANDROID"
"36582","2020-01-05",1,1,2934,29501,4,"WEAK_POSITIVE","ANDROID"
"36583","2020-05-23",5,21,2934,44905,5,"STRONG_POSITIVE","IOS"
"36584","2020-01-30",1,5,2934,35174,5,"STRONG_POSITIVE","ANDROID"
"36585","2020-05-25",5,21,2934,29540,4,"WEAK_POSITIVE","ANDROID"
"36586","2020-01-01",1,1,2934,29501,4,"WEAK_POSITIVE","ANDROID"
"36587","2020-03-06",3,10,2935,18814,2,"WEAK_NEGATIVE","IOS"
"36588","2020-02-16",2,7,2935,15330,5,"STRONG_POSITIVE","IOS"
"36589","2020-03-07",3,10,2935,9283,5,"STRONG_POSITIVE","ANDROID"
"36590","2020-05-09",5,19,2935,32721,5,"STRONG_POSITIVE","ANDROID"
"36591","2020-02-18",2,7,2935,34718,5,"STRONG_POSITIVE","IOS"
"36592","2020-02-20",2,8,2935,3521,4,"WEAK_POSITIVE","IOS"
"36593","2020-02-15",2,7,2935,35940,4,"WEAK_POSITIVE","ANDROID"
"36594","2020-01-26",1,4,2935,39343,5,"STRONG_POSITIVE","ANDROID"
"36595","2020-02-17",2,7,2935,34718,5,"STRONG_POSITIVE","IOS"
"36596","2020-03-01",3,9,2935,23518,2,"WEAK_NEGATIVE","IOS"
"36597","2020-02-24",2,8,2935,12739,3,"NEUTRAL","IOS"
"36598","2020-01-25",1,4,2936,17091,5,"STRONG_POSITIVE","IOS"
"36599","2020-05-29",5,22,2936,5118,4,"WEAK_POSITIVE","IOS"
"36600","2020-02-01",2,5,2936,11118,4,"WEAK_POSITIVE","IOS"
"36601","2020-01-12",1,2,2936,16324,5,"STRONG_POSITIVE","IOS"
"36602","2020-05-24",5,21,2936,10892,5,"STRONG_POSITIVE","IOS"
"36603","2020-05-24",5,21,2936,8527,5,"STRONG_POSITIVE","IOS"
"36604","2020-02-27",2,9,2936,3886,5,"STRONG_POSITIVE","IOS"
"36605","2020-01-10",1,2,2936,27417,5,"STRONG_POSITIVE","IOS"
"36606","2020-01-09",1,2,2936,20576,5,"STRONG_POSITIVE","IOS"
"36607","2020-02-08",2,6,2936,45522,5,"STRONG_POSITIVE","IOS"
"36608","2020-02-17",2,7,2937,12062,5,"STRONG_POSITIVE","IOS"
"36609","2020-03-11",3,11,2937,32549,5,"STRONG_POSITIVE","IOS"
"36610","2020-01-03",1,1,2937,43788,5,"STRONG_POSITIVE","IOS"
"36611","2020-02-19",2,8,2937,17628,5,"STRONG_POSITIVE","IOS"
"36612","2020-03-03",3,9,2937,12616,5,"STRONG_POSITIVE","IOS"
"36613","2020-02-14",2,7,2937,12062,5,"STRONG_POSITIVE","IOS"
"36614","2020-03-03",3,9,2937,27796,5,"STRONG_POSITIVE","WEB"
"36615","2020-02-13",2,7,2937,20897,5,"STRONG_POSITIVE","IOS"
"36616","2020-02-17",2,7,2938,19383,2,"WEAK_NEGATIVE","IOS"
"36617","2020-04-05",4,14,2938,47287,3,"NEUTRAL","WEB"
"36618","2020-05-27",5,22,2938,8165,1,"STRONG_NEGATIVE","IOS"
"36619","2020-05-30",5,22,2938,20544,3,"NEUTRAL","ANDROID"
"36620","2020-05-15",5,20,2938,34278,4,"WEAK_POSITIVE","IOS"
"36621","2020-02-02",2,5,2938,16011,2,"WEAK_NEGATIVE","IOS"
"36622","2020-05-01",5,18,2938,13421,3,"NEUTRAL","IOS"
"36623","2020-05-03",5,18,2938,12984,4,"WEAK_POSITIVE","ANDROID"
"36624","2020-01-04",1,1,2938,41220,5,"STRONG_POSITIVE","IOS"
"36625","2020-03-14",3,11,2938,44498,5,"STRONG_POSITIVE","IOS"
"36626","2020-04-05",4,14,2938,14978,1,"STRONG_NEGATIVE","IOS"
"36627","2020-03-08",3,10,2938,29219,3,"NEUTRAL","IOS"
"36628","2020-02-20",2,8,2938,46672,2,"WEAK_NEGATIVE","ANDROID"
"36629","2020-05-31",5,22,2938,5905,1,"STRONG_NEGATIVE","IOS"
"36630","2020-02-15",2,7,2938,7989,5,"STRONG_POSITIVE","IOS"
"36631","2020-01-27",1,4,2938,8711,3,"NEUTRAL","IOS"
"36632","2020-03-02",3,9,2938,19622,1,"STRONG_NEGATIVE","IOS"
"36633","2020-01-22",1,4,2939,44995,5,"STRONG_POSITIVE","IOS"
"36634","2020-01-14",1,2,2939,23948,5,"STRONG_POSITIVE","IOS"
"36635","2020-01-19",1,3,2939,23829,5,"STRONG_POSITIVE","IOS"
"36636","2020-01-28",1,4,2939,47278,3,"NEUTRAL","ANDROID"
"36637","2020-02-01",2,5,2939,42159,5,"STRONG_POSITIVE","IOS"
"36638","2020-01-29",1,5,2939,45026,4,"WEAK_POSITIVE","IOS"
"36639","2020-02-05",2,6,2939,20442,5,"STRONG_POSITIVE","IOS"
"36640","2020-01-29",1,5,2939,6881,4,"WEAK_POSITIVE","IOS"
"36641","2020-01-29",1,5,2939,31540,5,"STRONG_POSITIVE","IOS"
"36642","2020-02-29",2,9,2940,12616,1,"STRONG_NEGATIVE","IOS"
"36643","2020-02-14",2,7,2940,31256,5,"STRONG_POSITIVE","IOS"
"36644","2020-01-30",1,5,2941,23350,1,"STRONG_NEGATIVE","IOS"
"36645","2020-03-21",3,12,2941,46946,5,"STRONG_POSITIVE","ANDROID"
"36646","2020-02-16",2,7,2942,33140,4,"WEAK_POSITIVE","IOS"
"36647","2020-01-20",1,3,2942,27425,5,"STRONG_POSITIVE","ANDROID"
"36648","2020-02-03",2,5,2942,43813,4,"WEAK_POSITIVE","IOS"
"36649","2020-03-10",3,10,2942,20555,5,"STRONG_POSITIVE","IOS"
"36650","2020-01-05",1,1,2942,1489,5,"STRONG_POSITIVE","IOS"
"36651","2020-01-29",1,5,2942,22631,1,"STRONG_NEGATIVE","IOS"
"36652","2020-01-24",1,4,2942,44881,4,"WEAK_POSITIVE","IOS"
"36653","2020-01-21",1,3,2942,17691,4,"WEAK_POSITIVE","IOS"
"36654","2020-01-14",1,2,2942,17691,4,"WEAK_POSITIVE","IOS"
"36655","2020-02-12",2,7,2942,20728,5,"STRONG_POSITIVE","IOS"
"36656","2020-01-28",1,4,2942,45140,2,"WEAK_NEGATIVE","IOS"
"36657","2020-01-04",1,1,2942,48508,5,"STRONG_POSITIVE","IOS"
"36658","2020-01-22",1,4,2942,27866,4,"WEAK_POSITIVE","IOS"
"36659","2020-01-23",1,4,2942,33094,5,"STRONG_POSITIVE","IOS"
"36660","2020-01-17",1,3,2942,29209,5,"STRONG_POSITIVE","IOS"
"36661","2020-02-07",2,6,2942,12684,5,"STRONG_POSITIVE","ANDROID"
"36662","2020-02-06",2,6,2942,29209,5,"STRONG_POSITIVE","IOS"
"36663","2020-01-13",1,2,2942,48104,5,"STRONG_POSITIVE","IOS"
"36664","2020-02-10",2,6,2942,17746,5,"STRONG_POSITIVE","IOS"
"36665","2020-02-13",2,7,2942,17746,4,"WEAK_POSITIVE","IOS"
"36666","2020-01-26",1,4,2942,43813,4,"WEAK_POSITIVE","IOS"
"36667","2020-02-11",2,6,2942,12684,5,"STRONG_POSITIVE","ANDROID"
"36668","2020-01-18",1,3,2942,44416,1,"STRONG_NEGATIVE","ANDROID"
"36669","2020-02-03",2,5,2942,42502,5,"STRONG_POSITIVE","ANDROID"
"36670","2020-02-09",2,6,2942,15775,4,"WEAK_POSITIVE","ANDROID"
"36671","2020-02-08",2,6,2942,12684,5,"STRONG_POSITIVE","ANDROID"
"36672","2020-03-13",3,11,2943,32127,5,"STRONG_POSITIVE","IOS"
"36673","2020-01-29",1,5,2943,39581,5,"STRONG_POSITIVE","ANDROID"
"36674","2020-02-18",2,7,2943,23223,5,"STRONG_POSITIVE","IOS"
"36675","2020-05-17",5,20,2944,18955,4,"WEAK_POSITIVE","ANDROID"
"36676","2020-03-31",3,13,2944,44847,5,"STRONG_POSITIVE","IOS"
"36677","2020-01-12",1,2,2944,12924,5,"STRONG_POSITIVE","IOS"
"36678","2020-05-21",5,21,2944,43447,5,"STRONG_POSITIVE","IOS"
"36679","2020-02-01",2,5,2944,13038,5,"STRONG_POSITIVE","IOS"
"36680","2020-05-23",5,21,2944,44847,5,"STRONG_POSITIVE","IOS"
"36681","2020-05-26",5,21,2944,48198,2,"WEAK_NEGATIVE","IOS"
"36682","2020-02-06",2,6,2945,992,2,"WEAK_NEGATIVE","IOS"
"36683","2020-01-13",1,2,2946,44134,2,"WEAK_NEGATIVE","ANDROID"
"36684","2020-04-19",4,16,2947,38302,4,"WEAK_POSITIVE","IOS"
"36685","2020-03-17",3,11,2947,23322,4,"WEAK_POSITIVE","ANDROID"
"36686","2020-03-09",3,10,2947,23322,4,"WEAK_POSITIVE","ANDROID"
"36687","2020-03-13",3,11,2947,16158,5,"STRONG_POSITIVE","ANDROID"
"36688","2020-03-15",3,11,2947,19970,5,"STRONG_POSITIVE","ANDROID"
"36689","2020-05-30",5,22,2947,48891,5,"STRONG_POSITIVE","ANDROID"
"36690","2020-02-29",2,9,2947,41265,5,"STRONG_POSITIVE","ANDROID"
"36691","2020-05-24",5,21,2947,28908,5,"STRONG_POSITIVE","IOS"
"36692","2020-01-04",1,1,2947,21908,5,"STRONG_POSITIVE","IOS"
"36693","2020-02-24",2,8,2947,39152,5,"STRONG_POSITIVE","IOS"
"36694","2020-02-17",2,7,2947,17835,5,"STRONG_POSITIVE","IOS"
"36695","2020-03-13",3,11,2947,45161,4,"WEAK_POSITIVE","IOS"
"36696","2020-03-06",3,10,2947,23519,2,"WEAK_NEGATIVE","ANDROID"
"36697","2020-03-14",3,11,2947,25617,5,"STRONG_POSITIVE","IOS"
"36698","2020-02-17",2,7,2948,15611,5,"STRONG_POSITIVE","ANDROID"
"36699","2020-02-25",2,8,2948,30984,2,"WEAK_NEGATIVE","ANDROID"
"36700","2020-05-16",5,20,2949,44415,5,"STRONG_POSITIVE","IOS"
"36701","2020-02-05",2,6,2949,44415,5,"STRONG_POSITIVE","IOS"
"36702","2020-05-04",5,18,2949,44415,5,"STRONG_POSITIVE","IOS"
"36703","2020-01-07",1,1,2949,17263,5,"STRONG_POSITIVE","IOS"
"36704","2020-05-27",5,22,2949,45983,5,"STRONG_POSITIVE","ANDROID"
"36705","2020-04-09",4,15,2949,47756,5,"STRONG_POSITIVE","IOS"
"36706","2020-04-14",4,15,2949,29332,5,"STRONG_POSITIVE","IOS"
"36707","2020-03-23",3,12,2949,46205,5,"STRONG_POSITIVE","IOS"
"36708","2020-04-27",4,17,2949,29332,4,"WEAK_POSITIVE","IOS"
"36709","2020-04-20",4,16,2949,19363,5,"STRONG_POSITIVE","IOS"
"36710","2020-01-22",1,4,2949,41169,5,"STRONG_POSITIVE","IOS"
"36711","2020-01-20",1,3,2949,17263,5,"STRONG_POSITIVE","IOS"
"36712","2020-02-20",2,8,2949,3654,5,"STRONG_POSITIVE","ANDROID"
"36713","2020-03-19",3,12,2949,38890,5,"STRONG_POSITIVE","IOS"
"36714","2020-02-07",2,6,2949,17263,5,"STRONG_POSITIVE","IOS"
"36715","2020-01-28",1,4,2950,37353,3,"NEUTRAL","IOS"
"36716","2020-03-28",3,13,2951,31576,5,"STRONG_POSITIVE","ANDROID"
"36717","2020-02-28",2,9,2951,45506,4,"WEAK_POSITIVE","ANDROID"
"36718","2020-03-28",3,13,2952,14047,5,"STRONG_POSITIVE","IOS"
"36719","2020-03-05",3,10,2952,26518,2,"WEAK_NEGATIVE","IOS"
"36720","2020-01-04",1,1,2953,39661,5,"STRONG_POSITIVE","IOS"
"36721","2020-02-02",2,5,2954,32305,2,"WEAK_NEGATIVE","ANDROID"
"36722","2020-01-20",1,3,2954,1069,1,"STRONG_NEGATIVE","IOS"
"36723","2020-03-05",3,10,2955,45923,4,"WEAK_POSITIVE","IOS"
"36724","2020-02-12",2,7,2955,16802,4,"WEAK_POSITIVE","IOS"
"36725","2020-01-12",1,2,2956,45881,4,"WEAK_POSITIVE","IOS"
"36726","2020-03-04",3,10,2957,40891,5,"STRONG_POSITIVE","IOS"
"36727","2020-03-25",3,13,2958,35611,5,"STRONG_POSITIVE","ANDROID"
"36728","2020-01-13",1,2,2959,37491,4,"WEAK_POSITIVE","ANDROID"
"36729","2020-01-27",1,4,2960,35440,4,"WEAK_POSITIVE","ANDROID"
"36730","2020-02-26",2,9,2960,12506,5,"STRONG_POSITIVE","ANDROID"
"36731","2020-01-14",1,2,2960,36681,5,"STRONG_POSITIVE","IOS"
"36732","2020-03-21",3,12,2961,45104,4,"WEAK_POSITIVE","IOS"
"36733","2020-02-15",2,7,2961,21515,2,"WEAK_NEGATIVE","ANDROID"
"36734","2020-01-24",1,4,2962,25426,5,"STRONG_POSITIVE","ANDROID"
"36735","2020-03-07",3,10,2962,15332,1,"STRONG_NEGATIVE","ANDROID"
"36736","2020-03-22",3,12,2962,36527,4,"WEAK_POSITIVE","IOS"
"36737","2020-02-29",2,9,2962,15083,5,"STRONG_POSITIVE","IOS"
"36738","2020-02-25",2,8,2963,40075,4,"WEAK_POSITIVE","IOS"
"36739","2020-01-25",1,4,2963,38187,2,"WEAK_NEGATIVE","ANDROID"
"36740","2020-01-17",1,3,2963,39501,2,"WEAK_NEGATIVE","ANDROID"
"36741","2020-03-22",3,12,2964,40803,5,"STRONG_POSITIVE","IOS"
"36742","2020-01-12",1,2,2964,36239,5,"STRONG_POSITIVE","IOS"
"36743","2020-01-31",1,5,2964,15780,5,"STRONG_POSITIVE","ANDROID"
"36744","2020-01-05",1,1,2965,40535,4,"WEAK_POSITIVE","IOS"
"36745","2020-01-15",1,3,2966,18567,4,"WEAK_POSITIVE","IOS"
"36746","2020-01-31",1,5,2966,23070,5,"STRONG_POSITIVE","ANDROID"
"36747","2020-05-10",5,19,2966,37733,1,"STRONG_NEGATIVE","IOS"
"36748","2020-01-04",1,1,2966,25075,5,"STRONG_POSITIVE","ANDROID"
"36749","2020-02-14",2,7,2966,23556,5,"STRONG_POSITIVE","IOS"
"36750","2020-01-17",1,3,2966,20844,5,"STRONG_POSITIVE","IOS"
"36751","2020-03-02",3,9,2966,46235,5,"STRONG_POSITIVE","IOS"
"36752","2020-05-10",5,19,2966,37733,1,"STRONG_NEGATIVE","IOS"
"36753","2020-02-03",2,5,2966,23070,5,"STRONG_POSITIVE","ANDROID"
"36754","2020-02-18",2,7,2966,36940,4,"WEAK_POSITIVE","IOS"
"36755","2020-01-27",1,4,2966,18567,4,"WEAK_POSITIVE","IOS"
"36756","2020-02-05",2,6,2966,17379,5,"STRONG_POSITIVE","IOS"
"36757","2020-02-01",2,5,2966,23070,5,"STRONG_POSITIVE","ANDROID"
"36758","2020-01-06",1,1,2966,25075,5,"STRONG_POSITIVE","IOS"
"36759","2020-03-10",3,10,2966,14949,5,"STRONG_POSITIVE","IOS"
"36760","2020-02-06",2,6,2966,30770,5,"STRONG_POSITIVE","IOS"
"36761","2020-01-09",1,2,2966,14687,4,"WEAK_POSITIVE","ANDROID"
"36762","2020-02-04",2,5,2966,23070,5,"STRONG_POSITIVE","ANDROID"
"36763","2020-02-24",2,8,2967,38938,2,"WEAK_NEGATIVE","IOS"
"36764","2020-01-27",1,4,2967,18523,5,"STRONG_POSITIVE","IOS"
"36765","2020-01-14",1,2,2967,25075,4,"WEAK_POSITIVE","ANDROID"
"36766","2020-03-14",3,11,2967,12803,1,"STRONG_NEGATIVE","IOS"
"36767","2020-01-08",1,2,2967,31373,4,"WEAK_POSITIVE","IOS"
"36768","2020-05-28",5,22,2967,14687,4,"WEAK_POSITIVE","ANDROID"
"36769","2020-04-29",4,18,2967,18523,5,"STRONG_POSITIVE","IOS"
"36770","2020-05-14",5,20,2967,12297,5,"STRONG_POSITIVE","IOS"
"36771","2020-02-20",2,8,2967,8291,5,"STRONG_POSITIVE","IOS"
"36772","2020-01-29",1,5,2967,20844,5,"STRONG_POSITIVE","IOS"
"36773","2020-02-21",2,8,2967,17739,5,"STRONG_POSITIVE","IOS"
"36774","2020-03-04",3,10,2967,14949,5,"STRONG_POSITIVE","IOS"
"36775","2020-03-18",3,12,2967,30726,5,"STRONG_POSITIVE","IOS"
"36776","2020-02-03",2,5,2967,13833,1,"STRONG_NEGATIVE","IOS"
"36777","2020-02-07",2,6,2967,10405,5,"STRONG_POSITIVE","IOS"
"36778","2020-02-05",2,6,2967,13833,5,"STRONG_POSITIVE","IOS"
"36779","2020-02-27",2,9,2967,38938,5,"STRONG_POSITIVE","IOS"
"36780","2020-01-18",1,3,2967,25502,5,"STRONG_POSITIVE","IOS"
"36781","2020-01-19",1,3,2967,25502,5,"STRONG_POSITIVE","IOS"
"36782","2020-02-02",2,5,2967,18523,5,"STRONG_POSITIVE","IOS"
"36783","2020-02-15",2,7,2967,37574,5,"STRONG_POSITIVE","ANDROID"
"36784","2020-01-20",1,3,2967,48742,5,"STRONG_POSITIVE","ANDROID"
"36785","2020-03-26",3,13,2967,11800,4,"WEAK_POSITIVE","IOS"
"36786","2020-01-05",1,1,2967,48271,5,"STRONG_POSITIVE","IOS"
"36787","2020-01-18",1,3,2967,25502,5,"STRONG_POSITIVE","IOS"
"36788","2020-01-19",1,3,2967,25502,5,"STRONG_POSITIVE","IOS"
"36789","2020-02-08",2,6,2967,17379,5,"STRONG_POSITIVE","IOS"
"36790","2020-02-07",2,6,2967,17379,5,"STRONG_POSITIVE","IOS"
"36791","2020-02-23",2,8,2967,17739,5,"STRONG_POSITIVE","IOS"
"36792","2020-01-27",1,4,2967,23070,5,"STRONG_POSITIVE","ANDROID"
"36793","2020-01-28",1,4,2967,33566,5,"STRONG_POSITIVE","IOS"
"36794","2020-02-10",2,6,2967,17379,5,"STRONG_POSITIVE","IOS"
"36795","2020-03-23",3,12,2968,16286,2,"WEAK_NEGATIVE","IOS"
"36796","2020-02-26",2,9,2968,36937,4,"WEAK_POSITIVE","IOS"
"36797","2020-02-08",2,6,2968,8689,2,"WEAK_NEGATIVE","IOS"
"36798","2020-03-09",3,10,2969,37552,5,"STRONG_POSITIVE","ANDROID"
"36799","2020-03-07",3,10,2969,37552,5,"STRONG_POSITIVE","ANDROID"
"36800","2020-01-03",1,1,2969,18804,5,"STRONG_POSITIVE","IOS"
"36801","2020-02-14",2,7,2969,46843,5,"STRONG_POSITIVE","IOS"
"36802","2020-02-03",2,5,2969,29903,5,"STRONG_POSITIVE","ANDROID"
"36803","2020-01-27",1,4,2969,29180,5,"STRONG_POSITIVE","IOS"
"36804","2020-01-01",1,1,2969,33500,4,"WEAK_POSITIVE","IOS"
"36805","2020-01-23",1,4,2969,41583,4,"WEAK_POSITIVE","IOS"
"36806","2020-05-29",5,22,2969,13283,5,"STRONG_POSITIVE","ANDROID"
"36807","2020-01-27",1,4,2969,45333,5,"STRONG_POSITIVE","IOS"
"36808","2020-02-24",2,8,2969,43550,1,"STRONG_NEGATIVE","ANDROID"
"36809","2020-03-02",3,9,2969,37552,5,"STRONG_POSITIVE","ANDROID"
"36810","2020-01-04",1,1,2969,31549,5,"STRONG_POSITIVE","IOS"
"36811","2020-02-01",2,5,2969,9547,1,"STRONG_NEGATIVE","IOS"
"36812","2020-01-26",1,4,2969,43136,5,"STRONG_POSITIVE","IOS"
"36813","2020-03-10",3,10,2969,18267,5,"STRONG_POSITIVE","ANDROID"
"36814","2020-01-16",1,3,2969,43550,2,"WEAK_NEGATIVE","ANDROID"
"36815","2020-03-03",3,9,2969,46401,4,"WEAK_POSITIVE","ANDROID"
"36816","2020-02-01",2,5,2969,38143,5,"STRONG_POSITIVE","ANDROID"
"36817","2020-02-01",2,5,2969,43136,5,"STRONG_POSITIVE","IOS"
"36818","2020-01-11",1,2,2969,18804,5,"STRONG_POSITIVE","IOS"
"36819","2020-01-06",1,1,2969,21402,1,"STRONG_NEGATIVE","IOS"
"36820","2020-02-10",2,6,2969,38143,5,"STRONG_POSITIVE","ANDROID"
"36821","2020-02-02",2,5,2969,43136,4,"WEAK_POSITIVE","IOS"
"36822","2020-03-08",3,10,2969,43136,4,"WEAK_POSITIVE","IOS"
"36823","2020-02-10",2,6,2969,29180,5,"STRONG_POSITIVE","ANDROID"
"36824","2020-02-29",2,9,2969,37552,2,"WEAK_NEGATIVE","ANDROID"
"36825","2020-02-19",2,8,2969,16257,4,"WEAK_POSITIVE","ANDROID"
"36826","2020-03-07",3,10,2969,43550,2,"WEAK_NEGATIVE","ANDROID"
"36827","2020-05-05",5,18,2969,27011,5,"STRONG_POSITIVE","IOS"
"36828","2020-03-01",3,9,2969,43136,4,"WEAK_POSITIVE","IOS"
"36829","2020-02-09",2,6,2969,38143,5,"STRONG_POSITIVE","ANDROID"
"36830","2020-02-29",2,9,2969,45189,4,"WEAK_POSITIVE","IOS"
"36831","2020-01-06",1,1,2969,36637,5,"STRONG_POSITIVE","ANDROID"
"36832","2020-02-03",2,5,2969,38143,5,"STRONG_POSITIVE","ANDROID"
"36833","2020-05-11",5,19,2970,45483,5,"STRONG_POSITIVE","ANDROID"
"36834","2020-03-01",3,9,2970,33025,1,"STRONG_NEGATIVE","IOS"
"36835","2020-02-10",2,6,2970,38242,5,"STRONG_POSITIVE","ANDROID"
